% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  5.11E-4                  -245.98491368886198
3.0E-5                    -2.5E-5                  5.119999999999999E-4     -246.1704881063406
3.0E-5                    -2.5E-5                  5.13E-4                  -246.35606252381945
3.0E-5                    -2.5E-5                  5.139999999999999E-4     -246.5416369412976
3.0E-5                    -2.5E-5                  5.149999999999998E-4     -246.72721135877555
3.0E-5                    -2.5E-5                  5.16E-4                  -246.79330929696016
3.0E-5                    -2.5E-5                  5.169999999999999E-4     -246.9860348008874
3.0E-5                    -2.5E-5                  5.18E-4                  -247.1787603048142
3.0E-5                    -2.5E-5                  5.189999999999999E-4     -247.371485808741
3.0E-5                    -2.5E-5                  5.199999999999998E-4     -247.56421131266825
3.0E-5                    -2.5E-5                  5.21E-4                  -247.73227049701268
3.0E-5                    -2.5E-5                  5.219999999999999E-4     -247.92428933787096
3.0E-5                    -2.5E-5                  5.229999999999998E-4     -248.1163081787265
3.0E-5                    -2.5E-5                  5.239999999999999E-4     -248.3083270195857
3.0E-5                    -2.5E-5                  5.249999999999999E-4     -248.5003458604433
3.0E-5                    -2.5E-5                  5.26E-4                  -248.69236470130068
3.0E-5                    -2.5E-5                  5.269999999999999E-4     -248.88438354215918
3.0E-5                    -2.5E-5                  5.279999999999998E-4     -249.0764023830161
3.0E-5                    -2.5E-5                  5.29E-4                  -249.26842122387393
3.0E-5                    -2.5E-5                  5.299999999999999E-4     -249.46044006473153
3.0E-5                    -2.5E-5                  5.31E-4                  -249.6524589055898
3.0E-5                    -2.5E-5                  5.319999999999999E-4     -249.8444777464465
3.0E-5                    -2.5E-5                  5.329999999999998E-4     -250.036496587305
3.0E-5                    -2.5E-5                  5.34E-4                  -250.22851542816443
3.0E-5                    -2.5E-5                  5.349999999999999E-4     -250.42053426902066
3.0E-5                    -2.5E-5                  5.36E-4                  -250.61255310987815
3.0E-5                    -2.5E-5                  5.369999999999999E-4     -250.80457195073473
3.0E-5                    -2.5E-5                  5.379999999999998E-4     -250.99659079159267
3.0E-5                    -2.5E-5                  5.39E-4                  -251.1886096324514
3.0E-5                    -2.5E-5                  5.399999999999999E-4     -251.3806284733098
3.0E-5                    -2.5E-5                  5.409999999999998E-4     -251.572647314165
3.0E-5                    -2.5E-5                  5.42E-4                  -251.76466615502306
3.0E-5                    -2.5E-5                  5.429999999999999E-4     -251.95668499588157
3.0E-5                    -2.5E-5                  5.44E-4                  -252.14870383674088
3.0E-5                    -2.5E-5                  5.449999999999999E-4     -252.34072267759632
3.0E-5                    -2.5E-5                  5.459999999999998E-4     -252.53274151845505
3.0E-5                    -2.5E-5                  5.47E-4                  -252.72476035931254
3.0E-5                    -2.5E-5                  5.479999999999999E-4     -252.9167792001698
3.0E-5                    -2.5E-5                  5.49E-4                  -253.1087980410274
3.0E-5                    -2.5E-5                  5.499999999999999E-4     -253.30081688188523
3.0E-5                    -2.5E-5                  5.509999999999998E-4     -253.49283572274248
3.0E-5                    -2.5E-5                  5.52E-4                  -253.6848545636018
3.0E-5                    -2.5E-5                  5.529999999999999E-4     -253.8768734044586
3.0E-5                    -2.5E-5                  5.539999999999998E-4     -254.06889224531614
3.0E-5                    -2.5E-5                  5.549999999999999E-4     -254.26091108617413
3.0E-5                    -2.5E-5                  5.559999999999999E-4     -254.45292992703241
3.0E-5                    -2.5E-5                  5.57E-4                  -254.6449487678898
3.0E-5                    -2.5E-5                  5.579999999999999E-4     -254.83696760874705
3.0E-5                    -2.5E-5                  5.589999999999998E-4     -255.0289864496047
3.0E-5                    -2.5E-5                  5.6E-4                   -255.22100529046224
3.0E-5                    -2.5E-5                  5.609999999999999E-4     -255.41302413132036
3.0E-5                    -2.5E-5                  5.62E-4                  -255.60504297217767
3.0E-5                    -2.5E-5                  5.629999999999999E-4     -255.79706181303587
3.0E-5                    -2.5E-5                  5.639999999999998E-4     -255.9890806538931
3.0E-5                    -2.5E-5                  5.65E-4                  -256.1810994947505
3.0E-5                    -2.5E-5                  5.659999999999999E-4     -256.373118335608
3.0E-5                    -2.5E-5                  5.67E-4                  -256.5651371764668
3.0E-5                    -2.5E-5                  5.679999999999999E-4     -256.7571560173249
3.0E-5                    -2.5E-5                  5.689999999999998E-4     -256.94917485818155
3.0E-5                    -2.5E-5                  5.7E-4                   -257.14119369903887
3.0E-5                    -2.5E-5                  5.709999999999999E-4     -257.33321253989726
3.0E-5                    -2.5E-5                  5.719999999999998E-4     -257.525231380755
3.0E-5                    -2.5E-5                  5.729999999999999E-4     -257.7172502216123
3.0E-5                    -2.5E-5                  5.739999999999999E-4     -257.90926906246966
3.0E-5                    -2.5E-5                  5.75E-4                  -258.10128790332794
3.0E-5                    -2.5E-5                  5.759999999999999E-4     -258.2933067441846
3.0E-5                    -2.5E-5                  5.769999999999998E-4     -258.48532558504246
3.0E-5                    -2.5E-5                  5.78E-4                  -258.67734442590074
3.0E-5                    -2.5E-5                  5.789999999999999E-4     -258.86936326675834
3.0E-5                    -2.5E-5                  5.8E-4                   -259.0613821076165
3.0E-5                    -2.5E-5                  5.809999999999999E-4     -259.2534009484738
3.0E-5                    -2.5E-5                  5.819999999999998E-4     -259.4454197893322
3.0E-5                    -2.5E-5                  5.83E-4                  -259.6374386301896
3.0E-5                    -2.5E-5                  5.839999999999999E-4     -259.8294574710462
3.0E-5                    -2.5E-5                  5.849999999999998E-4     -260.02147631190394
3.0E-5                    -2.5E-5                  5.859999999999999E-4     -260.21349515276165
3.0E-5                    -2.5E-5                  5.869999999999998E-4     -260.40551399361925
3.0E-5                    -2.5E-5                  5.88E-4                  -260.5975328344773
3.0E-5                    -2.5E-5                  5.889999999999999E-4     -260.7895516753352
3.0E-5                    -2.5E-5                  5.899999999999998E-4     -260.98157051619205
3.0E-5                    -2.5E-5                  5.909999999999999E-4     -261.17358935705045
3.0E-5                    -2.5E-5                  5.919999999999999E-4     -261.36560819790725
3.0E-5                    -2.5E-5                  5.93E-4                  -261.5576270387659
3.0E-5                    -2.5E-5                  5.939999999999999E-4     -261.74964587962387
3.0E-5                    -2.5E-5                  5.949999999999998E-4     -261.94166472048073
3.0E-5                    -2.5E-5                  5.96E-4                  -262.1336835613391
3.0E-5                    -2.5E-5                  5.969999999999999E-4     -262.3257024021964
3.0E-5                    -2.5E-5                  5.98E-4                  -262.51772124305376
3.0E-5                    -2.5E-5                  5.989999999999999E-4     -262.7097400839118
3.0E-5                    -2.5E-5                  5.999999999999998E-4     -262.90175892477
3.0E-5                    -2.5E-5                  6.01E-4                  -263.09377776562724
3.0E-5                    -2.5E-5                  6.019999999999999E-4     -263.2857966064853
3.0E-5                    -2.5E-5                  6.029999999999998E-4     -263.47781544734323
3.0E-5                    -2.5E-5                  6.039999999999999E-4     -263.66983428820026
3.0E-5                    -2.5E-5                  6.049999999999999E-4     -263.86185312905843
3.0E-5                    -2.5E-5                  6.06E-4                  -264.0538719699158
3.0E-5                    -2.5E-5                  6.069999999999999E-4     -264.24589081077363
3.0E-5                    -2.5E-5                  6.079999999999998E-4     -264.4379096516319
3.0E-5                    -2.5E-5                  6.09E-4                  -264.62992849248803
3.0E-5                    -2.5E-5                  6.099999999999999E-4     -264.82194733334734
3.0E-5                    -2.5E-5                  6.11E-4                  -265.01396617420414
3.0E-5                    -2.5E-5                  6.119999999999999E-4     -265.20598501506197
3.0E-5                    -2.5E-5                  6.129999999999998E-4     -265.3848979396287
3.0E-5                    -2.5E-5                  6.14E-4                  -265.57576738900184
3.0E-5                    -2.5E-5                  6.149999999999999E-4     -265.7666368383732
3.0E-5                    -2.5E-5                  6.16E-4                  -265.9575062877466
3.0E-5                    -2.5E-5                  6.169999999999999E-4     -266.14837573711793
3.0E-5                    -2.5E-5                  6.179999999999998E-4     -266.3392451864886
3.0E-5                    -2.5E-5                  6.19E-4                  -266.5301146358622
3.0E-5                    -2.5E-5                  6.199999999999999E-4     -266.72098408523334
3.0E-5                    -2.5E-5                  6.209999999999998E-4     -266.9118535346063
3.0E-5                    -2.5E-5                  6.219999999999999E-4     -267.10272298397695
3.0E-5                    -2.5E-5                  6.229999999999999E-4     -267.29359243335193
3.0E-5                    -2.5E-5                  6.24E-4                  -267.48446188272214
3.0E-5                    -2.5E-5                  6.249999999999999E-4     -267.6753313320951
3.0E-5                    -2.5E-5                  6.259999999999998E-4     -267.8662007814662
3.0E-5                    -2.5E-5                  6.27E-4                  -268.0570702308389
3.0E-5                    -2.5E-5                  6.279999999999999E-4     -268.24793968021095
3.0E-5                    -2.5E-5                  6.29E-4                  -268.43880912958366
3.0E-5                    -2.5E-5                  6.299999999999999E-4     -268.6296785789543
3.0E-5                    -2.5E-5                  6.309999999999998E-4     -268.82054802832704
3.0E-5                    -2.5E-5                  6.32E-4                  -269.0114174776995
3.0E-5                    -2.5E-5                  6.329999999999999E-4     -269.2022869270718
3.0E-5                    -2.5E-5                  6.339999999999998E-4     -269.3931563764445
3.0E-5                    -2.5E-5                  6.349999999999999E-4     -269.58402582581675
3.0E-5                    -2.5E-5                  6.359999999999998E-4     -269.77489527518674
3.0E-5                    -2.5E-5                  6.37E-4                  -269.9657647245581
3.0E-5                    -2.5E-5                  6.379999999999999E-4     -270.1566341739308
3.0E-5                    -2.5E-5                  6.389999999999998E-4     -270.34750362330624
3.0E-5                    -2.5E-5                  6.399999999999999E-4     -270.5383730726767
3.0E-5                    -2.5E-5                  6.409999999999999E-4     -270.72924252204757
3.0E-5                    -2.5E-5                  6.42E-4                  -270.9201119714189
3.0E-5                    -2.5E-5                  6.429999999999999E-4     -271.110981420793
3.0E-5                    -2.5E-5                  6.439999999999998E-4     -271.3018508701648
3.0E-5                    -2.5E-5                  6.45E-4                  -271.4927203195384
3.0E-5                    -2.5E-5                  6.459999999999999E-4     -271.7923716773844
3.0E-5                    -2.5E-5                  6.47E-4                  -271.98832710959255
3.0E-5                    -2.5E-5                  6.479999999999999E-4     -272.18428254179753
3.0E-5                    -2.5E-5                  6.489999999999998E-4     -272.3802379740041
3.0E-5                    -2.5E-5                  6.5E-4                   -272.57619340621045
3.0E-5                    -2.5E-5                  6.509999999999999E-4     -272.77214883841725
3.0E-5                    -2.5E-5                  6.519999999999998E-4     -272.96810427062405
3.0E-5                    -2.5E-5                  6.529999999999999E-4     -273.1640597028297
3.0E-5                    -2.5E-5                  6.539999999999999E-4     -273.3600151350379
3.0E-5                    -2.5E-5                  6.55E-4                  -273.50651556271714
3.0E-5                    -2.5E-5                  6.559999999999999E-4     -273.70144127843787
3.0E-5                    -2.5E-5                  6.569999999999998E-4     -273.89636699415905
3.0E-5                    -2.5E-5                  6.58E-4                  -274.0912927098784
3.0E-5                    -2.5E-5                  6.589999999999999E-4     -274.2862184255996
3.0E-5                    -2.5E-5                  6.6E-4                   -274.4811441413199
3.0E-5                    -2.5E-5                  6.609999999999999E-4     -274.6760698570397
3.0E-5                    -2.5E-5                  6.619999999999998E-4     -274.87099557275997
3.0E-5                    -2.5E-5                  6.63E-4                  -275.0659212884798
3.0E-5                    -2.5E-5                  6.639999999999999E-4     -275.26084700420097
3.0E-5                    -2.5E-5                  6.65E-4                  -275.4557727199208
3.0E-5                    -2.5E-5                  6.659999999999999E-4     -275.65069843563924
3.0E-5                    -2.5E-5                  6.669999999999998E-4     -275.8456241513618
3.0E-5                    -2.5E-5                  6.68E-4                  -276.04054986708206
3.0E-5                    -2.5E-5                  6.689999999999999E-4     -276.2354755828019
3.0E-5                    -2.5E-5                  6.699999999999998E-4     -276.43040129852216
3.0E-5                    -2.5E-5                  6.709999999999999E-4     -276.62532701424334
3.0E-5                    -2.5E-5                  6.719999999999999E-4     -276.8202527299634
3.0E-5                    -2.5E-5                  6.73E-4                  -277.015178445683
3.0E-5                    -2.5E-5                  6.739999999999999E-4     -277.210104161403
3.0E-5                    -2.5E-5                  6.749999999999998E-4     -277.40502987712307
3.0E-5                    -2.5E-5                  6.76E-4                  -277.59995559284334
3.0E-5                    -2.5E-5                  6.769999999999999E-4     -277.79488130856225
3.0E-5                    -2.5E-5                  6.78E-4                  -277.9898070242841
3.0E-5                    -2.5E-5                  6.789999999999999E-4     -278.1847327400046
3.0E-5                    -2.5E-5                  6.799999999999998E-4     -278.3796584557242
3.0E-5                    -2.5E-5                  6.81E-4                  -278.57458417144335
3.0E-5                    -2.5E-5                  6.819999999999999E-4     -278.76950988716544
3.0E-5                    -2.5E-5                  6.829999999999998E-4     -278.9644356028848
3.0E-5                    -2.5E-5                  6.839999999999999E-4     -279.1593613186052
3.0E-5                    -2.5E-5                  6.849999999999998E-4     -279.3542870343258
3.0E-5                    -2.5E-5                  6.86E-4                  -279.5492127500456
3.0E-5                    -2.5E-5                  6.869999999999999E-4     -279.7441384657651
3.0E-5                    -2.5E-5                  6.879999999999998E-4     -279.9390641814865
3.0E-5                    -2.5E-5                  6.889999999999999E-4     -280.1339898972059
3.0E-5                    -2.5E-5                  6.899999999999999E-4     -280.32891561292615
3.0E-5                    -2.5E-5                  6.91E-4                  -280.52384132864756
3.0E-5                    -2.5E-5                  6.919999999999999E-4     -280.7187670443662
3.0E-5                    -2.5E-5                  6.929999999999998E-4     -280.9136927600865
3.0E-5                    -2.5E-5                  6.94E-4                  -281.10861847580713
3.0E-5                    -2.5E-5                  6.949999999999999E-4     -281.30354419152906
3.0E-5                    -2.5E-5                  6.96E-4                  -281.49846990724905
3.0E-5                    -2.5E-5                  6.969999999999999E-4     -281.6933956229669
3.0E-5                    -2.5E-5                  6.979999999999998E-4     -281.88832133868806
3.0E-5                    -2.5E-5                  6.99E-4                  -282.0832470544083
3.0E-5                    -2.5E-5                  6.999999999999999E-4     -282.2781727701288
3.0E-5                    -2.5E-5                  7.009999999999998E-4     -282.4730984858488
3.0E-5                    -2.5E-5                  7.019999999999999E-4     -282.66802420156887
3.0E-5                    -2.5E-5                  7.029999999999998E-4     -282.8629499172888
3.0E-5                    -2.5E-5                  7.04E-4                  -283.0578756330094
3.0E-5                    -2.5E-5                  7.049999999999999E-4     -283.2528013487299
3.0E-5                    -2.5E-5                  7.059999999999998E-4     -283.4477270644503
3.0E-5                    -2.5E-5                  7.07E-4                  -283.64265278017115
3.0E-5                    -2.5E-5                  7.079999999999999E-4     -283.83757849589074
3.0E-5                    -2.5E-5                  7.09E-4                  -284.0325042116108
3.0E-5                    -2.5E-5                  7.099999999999999E-4     -284.22742992733015
3.0E-5                    -2.5E-5                  7.109999999999998E-4     -284.42235564305065
3.0E-5                    -2.5E-5                  7.12E-4                  -284.6172813587707
3.0E-5                    -2.5E-5                  7.129999999999999E-4     -284.8122070744914
3.0E-5                    -2.5E-5                  7.14E-4                  -285.0071327902117
3.0E-5                    -2.5E-5                  7.149999999999999E-4     -285.20205850593334
3.0E-5                    -2.5E-5                  7.159999999999998E-4     -285.3969842216527
3.0E-5                    -2.5E-5                  7.17E-4                  -285.59190993737366
3.0E-5                    -2.5E-5                  7.179999999999999E-4     -285.78683565309325
3.0E-5                    -2.5E-5                  7.189999999999998E-4     -285.98176136881193
3.0E-5                    -2.5E-5                  7.199999999999999E-4     -286.17668708453266
3.0E-5                    -2.5E-5                  7.209999999999999E-4     -286.3716128002543
3.0E-5                    -2.5E-5                  7.22E-4                  -286.5665385159741
3.0E-5                    -2.5E-5                  7.229999999999999E-4     -286.7614642316944
3.0E-5                    -2.5E-5                  7.239999999999998E-4     -286.95638994741284
3.0E-5                    -2.5E-5                  7.25E-4                  -287.1200152691522
3.0E-5                    -2.5E-5                  7.259999999999999E-4     -287.31443904059506
3.0E-5                    -2.5E-5                  7.27E-4                  -287.5088628120393
3.0E-5                    -2.5E-5                  7.279999999999999E-4     -287.703286583484
3.0E-5                    -2.5E-5                  7.289999999999998E-4     -287.89771035492595
3.0E-5                    -2.5E-5                  7.3E-4                   -288.0921341263688
3.0E-5                    -2.5E-5                  7.309999999999999E-4     -288.26920704243264
3.0E-5                    -2.5E-5                  7.319999999999998E-4     -288.4644096692874
3.0E-5                    -2.5E-5                  7.329999999999999E-4     -288.65961229614334
3.0E-5                    -2.5E-5                  7.339999999999998E-4     -288.85481492299925
3.0E-5                    -2.5E-5                  7.35E-4                  -289.05001754985256
3.0E-5                    -2.5E-5                  7.359999999999999E-4     -289.2452201767077
3.0E-5                    -2.5E-5                  7.369999999999998E-4     -289.440422803563
3.0E-5                    -2.5E-5                  7.379999999999999E-4     -289.6356254304187
3.0E-5                    -2.5E-5                  7.389999999999999E-4     -289.83082805727327
3.0E-5                    -2.5E-5                  7.4E-4                   -290.0260306841275
3.0E-5                    -2.5E-5                  7.409999999999999E-4     -290.2212333109826
3.0E-5                    -2.5E-5                  7.419999999999998E-4     -290.41643593783897
3.0E-5                    -2.5E-5                  7.43E-4                  -290.61163856469204
3.0E-5                    -2.5E-5                  7.439999999999999E-4     -290.8068411915481
3.0E-5                    -2.5E-5                  7.45E-4                  -291.0020438184023
3.0E-5                    -2.5E-5                  7.459999999999999E-4     -291.19724644525786
3.0E-5                    -2.5E-5                  7.469999999999998E-4     -291.39244907211287
3.0E-5                    -2.5E-5                  7.48E-4                  -291.5876516989671
3.0E-5                    -2.5E-5                  7.489999999999999E-4     -291.78285432582413
3.0E-5                    -2.5E-5                  7.499999999999998E-4     -291.97805695267834
3.0E-5                    -2.5E-5                  7.509999999999999E-4     -292.173259579533
3.0E-5                    -2.5E-5                  7.519999999999998E-4     -292.36846220638665
3.0E-5                    -2.5E-5                  7.53E-4                  -292.56366483324337
3.0E-5                    -2.5E-5                  7.539999999999999E-4     -292.758867460097
3.0E-5                    -2.5E-5                  7.549999999999998E-4     -292.9540700869526
3.0E-5                    -2.5E-5                  7.559999999999999E-4     -293.14927271380907
3.0E-5                    -2.5E-5                  7.569999999999999E-4     -293.3444753406625
3.0E-5                    -2.5E-5                  7.58E-4                  -293.5396779675176
3.0E-5                    -2.5E-5                  7.589999999999999E-4     -293.7348805943716
3.0E-5                    -2.5E-5                  7.599999999999998E-4     -293.9300832212275
3.0E-5                    -2.5E-5                  7.61E-4                  -294.1252858480831
3.0E-5                    -2.5E-5                  7.619999999999999E-4     -294.3204884749364
3.0E-5                    -2.5E-5                  7.63E-4                  -294.51569110179247
3.0E-5                    -2.5E-5                  7.639999999999999E-4     -294.71089372864765
3.0E-5                    -2.5E-5                  7.649999999999998E-4     -294.9060963555024
3.0E-5                    -2.5E-5                  7.66E-4                  -295.10129898235664
3.0E-5                    -2.5E-5                  7.669999999999999E-4     -295.2965016092135
3.0E-5                    -2.5E-5                  7.679999999999998E-4     -295.49170423606694
3.0E-5                    -2.5E-5                  7.689999999999999E-4     -295.6869068629216
3.0E-5                    -2.5E-5                  7.699999999999999E-4     -295.8821094897769
3.0E-5                    -2.5E-5                  7.71E-4                  -296.07731211663304
3.0E-5                    -2.5E-5                  7.719999999999999E-4     -296.2725147434869
3.0E-5                    -2.5E-5                  7.729999999999998E-4     -296.4677173703418
3.0E-5                    -2.5E-5                  7.74E-4                  -296.6629199971966
3.0E-5                    -2.5E-5                  7.749999999999999E-4     -296.858122624053
3.0E-5                    -2.5E-5                  7.76E-4                  -297.05332525090796
3.0E-5                    -2.5E-5                  7.769999999999999E-4     -297.2485278777625
3.0E-5                    -2.5E-5                  7.779999999999998E-4     -297.44373050461684
3.0E-5                    -2.5E-5                  7.79E-4                  -297.6389331314732
3.0E-5                    -2.5E-5                  7.799999999999999E-4     -297.83413575832736
3.0E-5                    -2.5E-5                  7.809999999999998E-4     -298.02933838518203
3.0E-5                    -2.5E-5                  7.819999999999999E-4     -298.22454101203687
3.0E-5                    -2.5E-5                  7.829999999999998E-4     -298.4197436388923
3.0E-5                    -2.5E-5                  7.84E-4                  -298.6149462657472
3.0E-5                    -2.5E-5                  7.849999999999999E-4     -298.81014889260246
3.0E-5                    -2.5E-5                  7.859999999999998E-4     -299.0053515194564
3.0E-5                    -2.5E-5                  7.869999999999999E-4     -299.2005541463122
3.0E-5                    -2.5E-5                  7.879999999999999E-4     -299.395756773168
3.0E-5                    -2.5E-5                  7.89E-4                  -299.6478340754081
3.0E-5                    -2.5E-5                  7.899999999999999E-4     -299.8370239439982
3.0E-5                    -2.5E-5                  7.909999999999998E-4     -300.02621381258854
3.0E-5                    -2.5E-5                  7.92E-4                  -300.2154036811809
3.0E-5                    -2.5E-5                  7.929999999999999E-4     -300.4045935497712
3.0E-5                    -2.5E-5                  7.94E-4                  -300.5937834183622
3.0E-5                    -2.5E-5                  7.949999999999999E-4     -300.78297328695317
3.0E-5                    -2.5E-5                  7.959999999999998E-4     -300.9721631555458
3.0E-5                    -2.5E-5                  7.97E-4                  -301.1613530241376
3.0E-5                    -2.5E-5                  7.979999999999999E-4     -301.350542892729
3.0E-5                    -2.5E-5                  7.989999999999998E-4     -301.5397327613181
3.0E-5                    -2.5E-5                  7.999999999999999E-4     -301.72892262990945
3.0E-5                    -2.5E-5                  8.009999999999998E-4     -301.9181124984999
3.0E-5                    -2.5E-5                  8.02E-4                  -302.1073023670931
3.0E-5                    -2.5E-5                  8.029999999999999E-4     -302.296492235683
3.0E-5                    -2.5E-5                  8.039999999999998E-4     -302.48568210427493
3.0E-5                    -2.5E-5                  8.049999999999999E-4     -302.6748719728672
3.0E-5                    -2.5E-5                  8.059999999999999E-4     -302.86406184145625
3.0E-5                    -2.5E-5                  8.07E-4                  -303.05325171004995
3.0E-5                    -2.5E-5                  8.079999999999999E-4     -303.24244157863893
3.0E-5                    -2.5E-5                  8.089999999999998E-4     -303.4316314472294
3.0E-5                    -2.5E-5                  8.1E-4                   -303.6208213158213
3.0E-5                    -2.5E-5                  8.109999999999999E-4     -303.81001118441213
3.0E-5                    -2.5E-5                  8.12E-4                  -303.9992010530035
3.0E-5                    -2.5E-5                  8.129999999999999E-4     -304.1883909215948
3.0E-5                    -2.5E-5                  8.139999999999998E-4     -304.3775807901876
3.0E-5                    -2.5E-5                  8.15E-4                  -304.566770658779
3.0E-5                    -2.5E-5                  8.159999999999999E-4     -304.755960527368
3.0E-5                    -2.5E-5                  8.169999999999998E-4     -304.9451503959598
3.0E-5                    -2.5E-5                  8.179999999999999E-4     -305.13434026455116
3.0E-5                    -2.5E-5                  8.189999999999998E-4     -305.3235301331426
3.0E-5                    -2.5E-5                  8.2E-4                   -305.5127200017335
3.0E-5                    -2.5E-5                  8.209999999999999E-4     -305.7019098703248
3.0E-5                    -2.5E-5                  8.219999999999998E-4     -305.8910997389166
3.0E-5                    -2.5E-5                  8.23E-4                  -306.0802896075076
3.0E-5                    -2.5E-5                  8.239999999999999E-4     -306.2694794760985
3.0E-5                    -2.5E-5                  8.25E-4                  -306.45866934468984
3.0E-5                    -2.5E-5                  8.259999999999999E-4     -306.64785921327933
3.0E-5                    -2.5E-5                  8.269999999999998E-4     -306.83704908187195
3.0E-5                    -2.5E-5                  8.28E-4                  -307.0262389504635
3.0E-5                    -2.5E-5                  8.289999999999999E-4     -307.21542881905435
3.0E-5                    -2.5E-5                  8.299999999999998E-4     -307.40461868764567
3.0E-5                    -2.5E-5                  8.309999999999999E-4     -307.59380855623795
3.0E-5                    -2.5E-5                  8.319999999999998E-4     -307.7829984248292
3.0E-5                    -2.5E-5                  8.33E-4                  -307.9721882934183
3.0E-5                    -2.5E-5                  8.339999999999999E-4     -308.1613781620089
3.0E-5                    -2.5E-5                  8.349999999999998E-4     -308.3505680306024
3.0E-5                    -2.5E-5                  8.359999999999999E-4     -308.5397578991923
3.0E-5                    -2.5E-5                  8.369999999999999E-4     -308.7289477677847
3.0E-5                    -2.5E-5                  8.38E-4                  -308.91813763637583
3.0E-5                    -2.5E-5                  8.389999999999999E-4     -309.10732750496686
3.0E-5                    -2.5E-5                  8.399999999999998E-4     -309.2965173735571
3.0E-5                    -2.5E-5                  8.41E-4                  -309.4857072421472
3.0E-5                    -2.5E-5                  8.419999999999999E-4     -309.6748971107388
3.0E-5                    -2.5E-5                  8.43E-4                  -309.8640869793293
3.0E-5                    -2.5E-5                  8.439999999999999E-4     -310.0532768479204
3.0E-5                    -2.5E-5                  8.449999999999998E-4     -310.2424667165137
3.0E-5                    -2.5E-5                  8.46E-4                  -310.4316565851045
3.0E-5                    -2.5E-5                  8.469999999999999E-4     -310.62084645369464
3.0E-5                    -2.5E-5                  8.479999999999998E-4     -310.81003632228646
3.0E-5                    -2.5E-5                  8.489999999999999E-4     -310.9992261908783
3.0E-5                    -2.5E-5                  8.499999999999998E-4     -311.1884160594691
3.0E-5                    -2.5E-5                  8.51E-4                  -311.3776059280609
3.0E-5                    -2.5E-5                  8.519999999999999E-4     -311.56679579665126
3.0E-5                    -2.5E-5                  8.529999999999998E-4     -311.75598566524377
3.0E-5                    -2.5E-5                  8.539999999999999E-4     -311.9451755338346
3.0E-5                    -2.5E-5                  8.549999999999999E-4     -312.13436540242606
3.0E-5                    -2.5E-5                  8.56E-4                  -312.32355527101583
3.0E-5                    -2.5E-5                  8.569999999999999E-4     -312.51274513960766
3.0E-5                    -2.5E-5                  8.579999999999998E-4     -312.7019350081973
3.0E-5                    -2.5E-5                  8.59E-4                  -312.8911248767897
3.0E-5                    -2.5E-5                  8.599999999999999E-4     -313.08031474537984
3.0E-5                    -2.5E-5                  8.61E-4                  -313.26950461397223
3.0E-5                    -2.5E-5                  8.619999999999999E-4     -313.4586944825637
3.0E-5                    -2.5E-5                  8.629999999999998E-4     -313.64788435115463
3.0E-5                    -2.5E-5                  8.64E-4                  -313.8370742197467
3.0E-5                    -2.5E-5                  8.649999999999999E-4     -314.02626408833794
3.0E-5                    -2.5E-5                  8.659999999999998E-4     -314.2154539569274
3.0E-5                    -2.5E-5                  8.669999999999999E-4     -314.4046438255183
3.0E-5                    -2.5E-5                  8.679999999999998E-4     -314.5938336941107
3.0E-5                    -2.5E-5                  8.69E-4                  -314.78302356269955
3.0E-5                    -2.5E-5                  8.699999999999999E-4     -314.97221343129195
3.0E-5                    -2.5E-5                  8.709999999999998E-4     -315.1614032998849
3.0E-5                    -2.5E-5                  8.719999999999999E-4     -315.3505931684755
3.0E-5                    -2.5E-5                  8.729999999999999E-4     -315.53978303706333
3.0E-5                    -2.5E-5                  8.74E-4                  -315.7498459099181
3.0E-5                    -2.5E-5                  8.749999999999999E-4     -315.9404348465632
3.0E-5                    -2.5E-5                  8.759999999999998E-4     -316.13102378321037
3.0E-5                    -2.5E-5                  8.77E-4                  -316.32161271985524
3.0E-5                    -2.5E-5                  8.779999999999999E-4     -316.35553727157946
3.0E-5                    -2.5E-5                  8.789999999999998E-4     -316.54473419900967
3.0E-5                    -2.5E-5                  8.799999999999999E-4     -316.7339311264361
3.0E-5                    -2.5E-5                  8.809999999999998E-4     -316.9231280538628
3.0E-5                    -2.5E-5                  8.82E-4                  -317.1123249812887
3.0E-5                    -2.5E-5                  8.829999999999999E-4     -317.3015219087182
3.0E-5                    -2.5E-5                  8.839999999999998E-4     -317.49789672177815
3.0E-5                    -2.5E-5                  8.849999999999999E-4     -317.68840846377714
3.0E-5                    -2.5E-5                  8.859999999999999E-4     -317.87892020577306
3.0E-5                    -2.5E-5                  8.87E-4                  -318.06943194776755
3.0E-5                    -2.5E-5                  8.879999999999999E-4     -318.2599436897627
3.0E-5                    -2.5E-5                  8.889999999999998E-4     -318.45045543175746
3.0E-5                    -2.5E-5                  8.9E-4                   -318.64096717375276
3.0E-5                    -2.5E-5                  8.909999999999999E-4     -318.8314789157497
3.0E-5                    -2.5E-5                  8.92E-4                  -319.02199065774323
3.0E-5                    -2.5E-5                  8.929999999999999E-4     -319.21250239973915
3.0E-5                    -2.5E-5                  8.939999999999998E-4     -319.40301414173416
3.0E-5                    -2.5E-5                  8.95E-4                  -319.5935258837278
